group,timestamp,name,items,week_num,items_recipe_num,pk
lunch,2022-04-10 11:00:00Z,"Lunch on Sunday, April 10, 2022","[1395, 1348, 1388, 1391, 1291, 1401, 1430, 1782, 1787, 1344, 1136, 1246, 1164, 1144, 1667]",14,"['43964', '101498', '30018', '42395.1', '68265', '97343.1', '61478', '27868', '142384.6', '103836', '553.15', '9002.10', '17687', '103718.1', '47960.1', '47795.1', '62326', '62328', '58696.3', '1746.4', '3664.7', '134217', '47685', '62337', '62341', '63261', '103421', '20257.11', '68562', '86569', '16207', '62343', '47708', '14918', '64055', '62342', '1751', '31698.1', '18918.4', '119323', '62339.4', '47803', '47784', '142322', '44317.1', '44327', '16719', '62355', '5323', '16776', '62354.2', '63338.2', '47957.11', '47957.1', '1175', '1117', '31969', '63378', '13170', '106217', '2498', '1124', '4592', '58254.1', '65282.1', '130489', '129962', '130336', '63400.1', '103603', '610.22', '63969', '1251', '82259', '62279', '63512.1', '48144.1', '14910', '22792.4', '1748', '43037.1', '43034.1', '13404', '47955.4', '14918', '63438', '215', '4758']",1123
afterlunch,2022-04-11 14:30:00Z,"Afterlunch on Monday, April 11, 2022","[1772, 1771, 1110, 1074, 1065, 1075, 1770, 1090]",14,"['100483', '133176', '98833', '63438', '14957', '47955.4', '46017.23', '43037.3', '102407', '44726.1', '82258.7', '14920', '103643.1', '103329', '103581.1', '33447.8', '4515.3']",1124
breakfast,2022-04-11 07:30:00Z,"Breakfast on Monday, April 11, 2022","[1047, 1048, 1056, 1750, 1749, 1747, 1178, 1004, 1000]",14,"['2032.23', '5595', '105032', '1941', '5828.5', '25891', '33992.71', '139032', '128444', '1751', '1175', '1117', '31969', '63378', '13170', '106217', '2498', '1124', '4592', '58254.1', '65282.1', '130489', '129962', '130336', '63400.1', '103603', '610.22', '103554', '142198', '4567']",1125
dinner,2022-04-11 16:30:00Z,"Dinner on Monday, April 11, 2022","[1199, 1203, 1242, 1232, 1158, 1227, 1288, 1289, 1285, 1139, 1133, 1178, 1162, 1173, 1117, 1130, 1122, 1085, 1078, 1075, 1090, 1667, 1667]",14,"['102507', '109675', '18551.7', '138629', '5294.16', '79474', '103926', '102039', '26649.1', '102964', '108002.2', '525.21', '33992.71', '5326.1', '10514.9', '128444.16', '133176.1', '134256', '4503', '63438', '14957', '47955.4', '46017.23', '43037.3', '102407', '44726.1', '82258.7', '14920', '103630.1', '103412', '103581.1', '5230.1', '5235', '47482.7', '65407.2', '46257', '47805.1', '62363.2', '34321', '14387', '6867', '102663', '29124.1', '4515.3', '63969', '1390', '1251', '82259', '62284.1', '62279', '63512.1', '48144.1', '14910', '48144.27', '22792.4', '1748', '43037.1', '43034.1', '46017.25', '63438', '13404.4', '62339', '57425', '13404', '47955.4', '14918', '24644.5', '66851.7', '47957.20', '47957.10', '62369', '62363', '103601', '47960.1', '47795.1', '62326', '62328', '58696.3', '1746.4', '3664.7', '134217', '47685', '62337', '62341', '63261', '103421', '20257.11', '68562', '86569', '16207', '62343', '47708', '14918', '64055', '62342', '1751', '31698.1', '18918.4', '119323', '62339.4', '47803', '47784', '142322', '44317.1', '44327', '16719', '62355', '5323', '16776', '62354.2', '63338.2', '47957.11', '47957.1', '1175', '1117', '31969', '63378', '13170', '106217', '2498', '1124', '4592', '58254.1', '65282.1', '130489', '129962', '130336', '63400.1', '63969', '1251', '82259', '62279', '63512.1', '48144.1', '14910', '22792.4', '1748', '43037.1', '43034.1', '13404', '47955.4', '14918', '63438', '3506', '3504', '1909', '107493', '5362.3', '63633', '1251', '1390.6', '57606', '63651.1', '63651.2', '98443', '63391', '63396', '63393', '47957.17', '63112', '28295', '63628', '36205', '62119.1', '63313.2', '63313.8', '63313.11', '63313.7', '63313.12', '82071.2', '1318', '64062', '1638', '47957.12', '47957.10', '62300', '16779', '14984', '47957.20', '62302', '74417', '62298', '118846.2', '118846.1', '63479', '63498', '63487', '76973', '4592.4', '4592.3']",1126
lunch,2022-04-11 11:00:00Z,"Lunch on Monday, April 11, 2022","[1392, 1389, 1419, 1366, 1373, 1396, 1438, 1451, 1437, 1787, 1348, 1335, 1162, 1173, 1667, 1667]",14,"['86422.3', '50894', '102616', '102690', '103731', '86904.2', '105460', '139413', '123763', '142384.6', '61905', '101498', '103731.2', '5326.1', '10514.9', '42955', '5230.1', '5235', '47482.7', '65407.2', '46257', '47805.1', '62363.2', '34321', '14387', '6867', '102663', '29124.1', '63969', '1390', '1251', '82259', '62284.1', '62279', '63512.1', '48144.1', '14910', '48144.27', '22792.4', '1748', '43037.1', '43034.1', '46017.25', '63438', '13404.4', '62339', '57425', '13404', '47955.4', '14918', '24644.5', '66851.7', '47957.20', '47957.10', '62369', '62363', '103601', '47960.1', '47795.1', '62326', '62328', '58696.3', '1746.4', '3664.7', '134217', '47685', '62337', '62341', '63261', '103421', '20257.11', '68562', '86569', '16207', '62343', '47708', '14918', '64055', '62342', '1751', '31698.1', '18918.4', '119323', '62339.4', '47803', '47784', '142322', '44317.1', '44327', '16719', '62355', '5323', '16776', '62354.2', '63338.2', '47957.11', '47957.1', '1175', '1117', '31969', '63378', '13170', '106217', '2498', '1124', '4592', '58254.1', '65282.1', '130489', '129962', '130336', '63400.1', '63969', '1251', '82259', '62279', '63512.1', '48144.1', '14910', '22792.4', '1748', '43037.1', '43034.1', '13404', '47955.4', '14918', '63438', '3506', '3504', '1909', '107493', '5362.3']",1127
afterlunch,2022-04-12 14:30:00Z,"Afterlunch on Tuesday, April 12, 2022","[1305, 1319, 1320, 1323, 1083, 1064, 1085, 1078, 1091]",14,"['120206', '82157.15', '30876.8', '103749', '63438', '14957', '47955.4', '46017.23', '43037.3', '102407', '44726.1', '82258.7', '14920', '32830.2', '7857.2', '103630.1', '103412', '113581.1']",1128
breakfast,2022-04-12 07:30:00Z,"Breakfast on Tuesday, April 12, 2022","[1047, 1011, 1006, 1044, 1052, 1232, 1013, 1004, 1000]",14,"['2032.23', '17194.4', '4820.7', '122864', '114599', '138629', '29729.9', '139032', '128444', '1751', '1175', '1117', '31969', '63378', '13170', '106217', '2498', '1124', '4592', '58254.1', '65282.1', '130489', '129962', '130336', '63400.1', '103603', '610.22', '4545', '58028', '597']",1129
dinner,2022-04-12 16:30:00Z,"Dinner on Tuesday, April 12, 2022","[1210, 1101, 1225, 1255, 1250, 1020, 1291, 1270, 1184, 1179, 1150, 1195, 1145, 1115, 1100, 1116, 1074, 1065, 1083, 1064, 1091, 1667, 1667]",14,"['48842', '102526', '23557', '12274.9', '102312', '105616', '68265', '76011.1', '12986.5', '62597', '102530', '43185.3', '102676', '35515.3', '128444.16', '87697', '28961.1', '2081', '63438', '14957', '47955.4', '46017.23', '43037.3', '102407', '44726.1', '82258.7', '14920', '103643.1', '103329', '32830.2', '7857.2', '5230.1', '5235', '47482.7', '65407.2', '46257', '47805.1', '62363.2', '34321', '14387', '6867', '102663', '29124.1', '113581.1', '63969', '1390', '1251', '82259', '62284.1', '62279', '63512.1', '48144.1', '14910', '48144.27', '22792.4', '1748', '43037.1', '43034.1', '46017.25', '63438', '13404.4', '62339', '57425', '13404', '47955.4', '14918', '24644.5', '66851.7', '47957.20', '47957.10', '62369', '62363', '103601', '47960.1', '47795.1', '62326', '62328', '58696.3', '1746.4', '3664.7', '134217', '47685', '62337', '62341', '63261', '103421', '20257.11', '68562', '86569', '16207', '62343', '47708', '14918', '64055', '62342', '1751', '31698.1', '18918.4', '119323', '62339.4', '47803', '47784', '142322', '44317.1', '44327', '16719', '62355', '5323', '16776', '62354.2', '63338.2', '47957.11', '47957.1', '1175', '1117', '31969', '63378', '13170', '106217', '2498', '1124', '4592', '58254.1', '65282.1', '130489', '129962', '130336', '63400.1', '63969', '1251', '82259', '62279', '63512.1', '48144.1', '14910', '22792.4', '1748', '43037.1', '43034.1', '13404', '47955.4', '14918', '63438', '3502', '4461', '1909', '22042', '142198.3', '63633', '1251', '1390.6', '57606', '63651.1', '63651.2', '98443', '63391', '63396', '63393', '47957.17', '63112', '28295', '63628', '36205', '62119.1', '63313.2', '63313.8', '63313.11', '63313.7', '63313.12', '82071.2', '1318', '64062', '1638', '47957.12', '47957.10', '62300', '16779', '14984', '47957.20', '62302', '74417', '62298', '118846.2', '118846.1', '63479', '63498', '63487', '76973', '4592.4', '4592.3']",1130
lunch,2022-04-12 11:00:00Z,"Lunch on Tuesday, April 12, 2022","[1375, 1402, 1423, 1416, 1219, 1446, 1426, 1454, 1334, 1355, 1360, 1195, 1145, 1667, 1667]",14,"['49443.5', '1354', '3407', '102520', '102356', '123906', '100715.1', '21775', '102764', '123177', '103446.3', '5721', '102676', '35515.3', '42955', '5230.1', '5235', '47482.7', '65407.2', '46257', '47805.1', '62363.2', '34321', '14387', '6867', '102663', '29124.1', '63969', '1390', '1251', '82259', '62284.1', '62279', '63512.1', '48144.1', '14910', '48144.27', '22792.4', '1748', '43037.1', '43034.1', '46017.25', '63438', '13404.4', '62339', '57425', '13404', '47955.4', '14918', '24644.5', '66851.7', '47957.20', '47957.10', '62369', '62363', '103601', '47960.1', '47795.1', '62326', '62328', '58696.3', '1746.4', '3664.7', '134217', '47685', '62337', '62341', '63261', '103421', '20257.11', '68562', '86569', '16207', '62343', '47708', '14918', '64055', '62342', '1751', '31698.1', '18918.4', '119323', '62339.4', '47803', '47784', '142322', '44317.1', '44327', '16719', '62355', '5323', '16776', '62354.2', '63338.2', '47957.11', '47957.1', '1175', '1117', '31969', '63378', '13170', '106217', '2498', '1124', '4592', '58254.1', '65282.1', '130489', '129962', '130336', '63400.1', '63969', '1251', '82259', '62279', '63512.1', '48144.1', '14910', '22792.4', '1748', '43037.1', '43034.1', '13404', '47955.4', '14918', '63438', '3502', '4461', '1909', '22042', '142198.3']",1131
afterlunch,2022-04-13 14:30:00Z,"Afterlunch on Wednesday, April 13, 2022","[1322, 1328, 1312, 1069, 1068, 1086, 1089]",14,"['32415.4', '22637', '103920', '63438', '14957', '47955.4', '46017.23', '43037.3', '102407', '44726.1', '82258.7', '14920', '103574.1', '103616.1', '103580.1', '121472']",1132
breakfast,2022-04-13 07:30:00Z,"Breakfast on Wednesday, April 13, 2022","[1047, 1055, 1057, 1024, 1041, 1002, 1000]",14,"['2032.23', '129558', '22593.7', '8735', '39880', '74516', '47130.6', '128444', '1751', '1175', '1117', '31969', '63378', '13170', '106217', '2498', '1124', '4592', '58254.1', '65282.1', '130489', '129962', '130336', '63400.1', '103603', '610.22', '107857.1', '84294.1', '101969']",1133
dinner,2022-04-13 16:30:00Z,"Dinner on Wednesday, April 13, 2022","[1254, 1761, 1228, 1222, 1216, 1257, 1275, 1286, 1287, 1132, 1181, 1046, 1153, 1175, 1113, 1106, 1107, 1069, 1068, 1086, 1089, 1667, 1667]",14,"['106574', '1813', '102422', '25735.9', '28644', '5864.1', '141713', '123726', '59000', '14935.35', '50923.10', '103816', '8621', '134987', '112583', '128444.16', '45178', '42392.8', '34113', '63438', '14957', '47955.4', '46017.23', '43037.3', '102407', '44726.1', '82258.7', '14920', '103574.1', '103616.1', '103580.1', '5230.1', '5235', '47482.7', '65407.2', '46257', '47805.1', '62363.2', '34321', '14387', '6867', '102663', '29124.1', '121472', '63969', '1390', '1251', '82259', '62284.1', '62279', '63512.1', '48144.1', '14910', '48144.27', '22792.4', '1748', '43037.1', '43034.1', '46017.25', '63438', '13404.4', '62339', '57425', '13404', '47955.4', '14918', '24644.5', '66851.7', '47957.20', '47957.10', '62369', '62363', '103601', '47960.1', '47795.1', '62326', '62328', '58696.3', '1746.4', '3664.7', '134217', '47685', '62337', '62341', '63261', '103421', '20257.11', '68562', '86569', '16207', '62343', '47708', '14918', '64055', '62342', '1751', '31698.1', '18918.4', '119323', '62339.4', '47803', '47784', '142322', '44317.1', '44327', '16719', '62355', '5323', '16776', '62354.2', '63338.2', '47957.11', '47957.1', '1175', '1117', '31969', '63378', '13170', '106217', '2498', '1124', '4592', '58254.1', '65282.1', '130489', '129962', '130336', '63400.1', '63969', '1251', '82259', '62279', '63512.1', '48144.1', '14910', '22792.4', '1748', '43037.1', '43034.1', '13404', '47955.4', '14918', '63438', '4538', '4467', '1909', '107490', '142378', '63633', '1251', '1390.6', '57606', '63651.1', '63651.2', '98443', '63391', '63396', '63393', '47957.17', '63112', '28295', '63628', '36205', '62119.1', '63313.2', '63313.8', '63313.11', '63313.7', '63313.12', '82071.2', '1318', '64062', '1638', '47957.12', '47957.10', '62300', '16779', '14984', '47957.20', '62302', '74417', '62298', '118846.2', '118846.1', '63479', '63498', '76973', '63487', '4592.4', '4592.3']",1134
lunch,2022-04-13 11:00:00Z,"Lunch on Wednesday, April 13, 2022","[1383, 1390, 1422, 1381, 1386, 1448, 1434, 1380, 1338, 1339, 1358, 1330, 1175, 1667, 1667]",14,"['103924', '102094', '33225.1', '134325', '23463.4', '112154', '102994.15', '103607', '34595', '103448', '102743.2', '4792.1', '112583', '42955', '5230.1', '5235', '47482.7', '65407.2', '46257', '47805.1', '62363.2', '34321', '14387', '6867', '102663', '29124.1', '63969', '1390', '1251', '82259', '62284.1', '62279', '63512.1', '48144.1', '14910', '48144.27', '22792.4', '1748', '43037.1', '43034.1', '46017.25', '63438', '13404.4', '62339', '57425', '13404', '47955.4', '14918', '24644.5', '66851.7', '47957.20', '47957.10', '62369', '62363', '103601', '47960.1', '47795.1', '62326', '62328', '58696.3', '1746.4', '3664.7', '134217', '47685', '62337', '62341', '63261', '103421', '20257.11', '68562', '86569', '16207', '62343', '47708', '14918', '64055', '62342', '1751', '31698.1', '18918.4', '119323', '62339.4', '47803', '47784', '142322', '44317.1', '44327', '16719', '62355', '5323', '16776', '62354.2', '63338.2', '47957.11', '47957.1', '1175', '1117', '31969', '63378', '13170', '106217', '2498', '1124', '4592', '58254.1', '65282.1', '130489', '129962', '130336', '63400.1', '63969', '1251', '82259', '62279', '63512.1', '48144.1', '14910', '22792.4', '1748', '43037.1', '43034.1', '13404', '47955.4', '14918', '63438', '4538', '4467', '1909', '107490', '142378']",1135
afterlunch,2022-04-14 14:30:00Z,"Afterlunch on Thursday, April 14, 2022","[1317, 1249, 1052, 1074, 1073, 1087, 1070, 1092]",14,"['120723', '103771', '114599', '63438', '14957', '47955.4', '46017.23', '43037.3', '102407', '44726.1', '82258.7', '14920', '103643.1', '103619.1', '103586.1', '106089.44', '24779']",1136
breakfast,2022-04-14 07:30:00Z,"Breakfast on Thursday, April 14, 2022","[1047, 1020, 1051, 1012, 1053, 1025, 1002, 1000]",14,"['2032.23', '105616', '142236', '57569', '1178.9', '103422', '47130.6', '128444', '1751', '1175', '1117', '31969', '63378', '13170', '106217', '2498', '1124', '4592', '58254.1', '65282.1', '130489', '129962', '130336', '63400.1', '103603', '610.22', '102456', '142199', '107639']",1137
dinner,2022-04-14 16:30:00Z,"Dinner on Thursday, April 14, 2022","[1200, 1245, 1211, 1226, 1231, 1262, 1274, 1281, 1180, 1159, 1158, 1190, 1157, 1099, 1112, 1105, 1074, 1073, 1087, 1070, 1092, 1667, 1667]",14,"['102487.1', '21742', '51783', '105748', '103390', '61177', '135824', '28870', '75761.3', '27288', '117903.1', '5294.16', '35080.10', '111.1', '128444.16', '5541.16', '141888', '138956', '63438', '14957', '47955.4', '46017.23', '43037.3', '102407', '44726.1', '82258.7', '14920', '103643.1', '103619.1', '103586.1', '106089.44', '5230.1', '5235', '47482.7', '65407.2', '46257', '47805.1', '62363.2', '34321', '14387', '6867', '102663', '29124.1', '24779', '63969', '1390', '1251', '82259', '62284.1', '62279', '63512.1', '48144.1', '14910', '48144.27', '22792.4', '1748', '43037.1', '43034.1', '46017.25', '63438', '13404.4', '62339', '57425', '13404', '47955.4', '14918', '24644.5', '66851.7', '47957.20', '47957.10', '62369', '62363', '103601', '47960.1', '47795.1', '62326', '62328', '58696.3', '1746.4', '3664.7', '134217', '47685', '62337', '62341', '63261', '103421', '20257.11', '68562', '86569', '16207', '62343', '47708', '14918', '64055', '62342', '1751', '31698.1', '18918.4', '119323', '62339.4', '47803', '47784', '142322', '44317.1', '44327', '16719', '62355', '5323', '16776', '62354.2', '63338.2', '47957.11', '47957.1', '1175', '1117', '31969', '63378', '13170', '106217', '2498', '1124', '4592', '58254.1', '65282.1', '130489', '129962', '130336', '63400.1', '63969', '1251', '82259', '62279', '63512.1', '48144.1', '14910', '22792.4', '1748', '43037.1', '43034.1', '13404', '47955.4', '14918', '63438', '4465', '3506', '1909', '32220.1', '136526', '63633', '1251', '1390.6', '57606', '63651.1', '63651.2', '98443', '63391', '63396', '63393', '47957.17', '63112', '28295', '63628', '36205', '62119.1', '63313.2', '63313.8', '63313.11', '63313.7', '63313.12', '82071.2', '1318', '64062', '1638', '47957.12', '47957.10', '62300', '16779', '14984', '47957.20', '62302', '74417', '62298', '118846.2', '118846.1', '63479', '63498', '76973', '63487', '4592.4', '4592.3']",1138
lunch,2022-04-14 11:00:00Z,"Lunch on Thursday, April 14, 2022","[1370, 1255, 1382, 1393, 1247, 1385, 1452, 1453, 1285, 1345, 1335, 1340, 1190, 1157, 1667, 1667]",14,"['106629', '12274.9', '19723.1', '102010', '22741.1', '18183.2', '144407', '103930', '130516', '102964', '105917', '103731.2', '61769.1', '35080.10', '111.1', '42955', '5230.1', '5235', '47482.7', '65407.2', '46257', '47805.1', '62363.2', '34321', '14387', '6867', '102663', '29124.1', '63969', '1390', '1251', '82259', '62284.1', '62279', '63512.1', '48144.1', '14910', '48144.27', '22792.4', '1748', '43037.1', '43034.1', '46017.25', '63438', '13404.4', '62339', '57425', '13404', '47955.4', '14918', '24644.5', '66851.7', '47957.20', '47957.10', '62369', '62363', '103601', '47960.1', '47795.1', '62326', '62328', '58696.3', '1746.4', '3664.7', '134217', '47685', '62337', '62341', '63261', '103421', '20257.11', '68562', '86569', '16207', '62343', '47708', '14918', '64055', '62342', '1751', '31698.1', '18918.4', '119323', '62339.4', '47803', '47784', '142322', '44317.1', '44327', '16719', '62355', '5323', '16776', '62354.2', '63338.2', '47957.11', '47957.1', '1175', '1117', '31969', '63378', '13170', '106217', '2498', '1124', '4592', '58254.1', '65282.1', '130489', '129962', '130336', '63400.1', '63969', '1251', '82259', '62279', '63512.1', '48144.1', '14910', '22792.4', '1748', '43037.1', '43034.1', '13404', '47955.4', '14918', '63438', '4465', '3506', '1909', '32220.1', '136526']",1139
afterlunch,2022-04-15 14:30:00Z,"Afterlunch on Friday, April 15, 2022","[1309, 1316, 1324, 1085, 1296, 1299, 1088]",14,"['4451.23', '21182', '110034', '63438', '14957', '47955.4', '46017.23', '43037.3', '102407', '44726.1', '82258.7', '14920', '103630.1', '67979.3', '68050.7', '103486.1']",1140
breakfast,2022-04-15 07:30:00Z,"Breakfast on Friday, April 15, 2022","[1047, 1062, 1016, 1058, 1042, 1039]",14,"['2032.23', '102750', '101631', '5828', '106424', '103955', '1751', '1175', '1117', '31969', '63378', '13170', '106217', '2498', '1124', '4592', '58254.1', '65282.1', '130489', '129962', '130336', '63400.1', '103603', '610.22', '4664', '138827', '84294.2']",1141
dinner,2022-04-15 16:30:00Z,"Dinner on Friday, April 15, 2022","[1253, 1249, 1765, 1046, 1205, 1263, 1268, 1192, 1760, 1136, 1041, 1134, 1165, 1128, 1109, 1124, 1088, 1667, 1667]",14,"['58134', '103771', '83580', '8621', '14450', '1261', '3368.6', '6951', '105264', '5802', '115088', '553.15', '74516', '55091', '34995', '3994.5', '765', '103635', '63438', '14957', '47955.4', '46017.23', '43037.3', '102407', '44726.1', '82258.7', '14920', '14387', '6867', '102663', '29124.1', '103486.1', '63969', '1390', '1251', '82259', '62284.1', '62279', '63512.1', '48144.1', '14910', '48144.27', '22792.4', '1748', '43037.1', '43034.1', '46017.25', '63438', '13404.4', '62339', '57425', '13404', '47955.4', '14918', '24644.5', '66851.7', '47957.20', '47957.10', '62369', '62363', '103601', '47960.1', '47795.1', '62326', '62328', '58696.3', '1746.4', '3664.7', '134217', '47685', '62337', '62341', '63261', '103421', '20257.11', '68562', '86569', '16207', '62343', '47708', '14918', '64055', '62342', '1751', '31698.1', '18918.4', '119323', '62339.4', '47803', '47784', '142322', '44317.1', '44327', '16719', '62355', '5323', '16776', '62354.2', '63338.2', '47957.11', '47957.1', '1175', '1117', '31969', '63378', '13170', '106217', '2498', '1124', '4592', '58254.1', '65282.1', '130489', '129962', '130336', '63400.1', '63969', '1251', '82259', '62279', '63512.1', '48144.1', '14910', '22792.4', '1748', '43037.1', '43034.1', '13404', '47955.4', '14918', '63438', '4462', '4460', '1909', '117922', '103525', '63633', '1251', '1390.6', '57606', '63651.1', '63651.2', '98443', '63391', '63396', '63393', '47957.17', '63112', '28295', '63628', '36205', '62119.1', '63313.2', '63313.8', '63313.11', '63313.7', '63313.12', '82071.2', '1318', '64062', '1638', '47957.12', '47957.10', '62300', '16779', '14984', '47957.20', '62302', '74417', '62298', '118846.2', '118846.1', '63479', '63498', '76973', '63487', '4592.4', '4592.3']",1142
lunch,2022-04-15 11:00:00Z,"Lunch on Friday, April 15, 2022","[1397, 1398, 1294, 1046, 1243, 1219, 1456, 1436, 1257, 1333, 1363, 1361, 1356, 1342, 1337, 1667, 1667]",14,"['5376', '6858', '103446.1', '8621', '8060.6', '102356', '48376.8', '103804', '5864.1', '47608.5', '47608.6', '103791', '49503.17', '5150.2', '74147.4', '5230.1', '5235', '47482.7', '65407.2', '46257', '47805.1', '62363.2', '34321', '14387', '6867', '102663', '29124.1', '63969', '1390', '1251', '82259', '62284.1', '62279', '63512.1', '48144.1', '14910', '48144.27', '22792.4', '1748', '43037.1', '43034.1', '46017.25', '63438', '13404.4', '62339', '57425', '13404', '47955.4', '14918', '24644.5', '66851.7', '47957.20', '47957.10', '62369', '62363', '103601', '47960.1', '47795.1', '62326', '62328', '58696.3', '1746.4', '3664.7', '134217', '47685', '62337', '62341', '63261', '103421', '20257.11', '68562', '86569', '16207', '62343', '47708', '14918', '64055', '62342', '1751', '31698.1', '18918.4', '119323', '62339.4', '47803', '47784', '142322', '44317.1', '44327', '16719', '62355', '5323', '16776', '62354.2', '63338.2', '47957.11', '47957.1', '1175', '1117', '31969', '63378', '13170', '106217', '2498', '1124', '4592', '58254.1', '65282.1', '130489', '129962', '130336', '63400.1', '63969', '1251', '82259', '62279', '63512.1', '48144.1', '14910', '22792.4', '1748', '43037.1', '43034.1', '13404', '47955.4', '14918', '63438', '4462', '4460', '1909', '117922', '103525']",1143
afterlunch,2022-04-16 14:30:00Z,"Afterlunch on Saturday, April 16, 2022","[1074, 1084, 1066]",14,"['102407', '44726.1', '82258.7', '14920', '103643.1', '103897', '102802']",1144
breakfast,2022-04-16 07:30:00Z,"Breakfast on Saturday, April 16, 2022","[1047, 1007, 1044, 1034, 1046, 1010]",14,"['2032.23', '128116', '122864', '5496.3', '8621', '92347', '1751', '1175', '1117', '31969', '63378', '13170', '106217', '2498', '1124', '4592', '58254.1', '65282.1', '130489', '129962', '130336', '63400.1', '103603', '610.22', '84294.4', '60692', '142204']",1145
dinner,2022-04-16 16:30:00Z,"Dinner on Saturday, April 16, 2022","[1209, 1237, 1221, 1239, 1201, 1290, 1295, 1228, 1186, 1101, 1168, 1163, 1140, 1103, 1053, 1104, 1667]",14,"['124682', '102068', '102368', '33992.116', '103183', '33843.7', '56881.11', '102422', '40779.2', '102526', '1008', '36001', '18398', '10958', '1178.9', '74678.5', '63438', '14957', '47955.4', '46017.23', '43037.3', '102407', '44726.1', '82258.7', '14920', '47960.1', '47795.1', '62326', '62328', '58696.3', '1746.4', '3664.7', '134217', '47685', '62337', '62341', '63261', '103421', '20257.11', '68562', '86569', '16207', '62343', '47708', '14918', '64055', '62342', '1751', '31698.1', '18918.4', '119323', '62339.4', '47803', '47784', '142322', '44317.1', '44327', '16719', '62355', '5323', '16776', '62354.2', '63338.2', '47957.11', '47957.1', '1175', '1117', '31969', '63378', '13170', '106217', '2498', '1124', '4592', '58254.1', '65282.1', '130489', '129962', '130336', '63400.1', '63969', '1251', '82259', '62279', '63512.1', '48144.1', '14910', '22792.4', '1748', '43037.1', '43034.1', '13404', '47955.4', '14918', '63438', '13847', '3501', '1909', '102512', '107537', '63633', '1251', '1390.6', '57606', '63651.1', '63651.2', '98443', '63391', '63396', '63393', '47957.17', '63112', '28295', '63628', '36205', '62119.1', '63313.2', '63313.8', '63313.11', '63313.7', '63313.12', '82071.2', '1318', '64062', '1638', '47957.12', '47957.10', '62300', '16779', '14984', '47957.20', '62302', '74417', '62298', '118846.2', '118846.1', '63479', '63498', '63487', '76973', '4592.4', '4592.3']",1146
lunch,2022-04-16 11:00:00Z,"Lunch on Saturday, April 16, 2022","[1405, 1374, 1408, 1369, 1043, 1450, 1435, 1178, 1347, 1332, 1364, 1163, 1140, 1667]",14,"['122828.2', '80411', '8968.5', '139259', '31169.3', '103497.1', '7901', '33992.71', '111769', '4831', '3978', '36001', '18398', '47960.1', '47795.1', '62326', '62328', '58696.3', '1746.4', '3664.7', '134217', '47685', '62337', '62341', '63261', '103421', '20257.11', '68562', '86569', '16207', '62343', '47708', '14918', '64055', '62342', '1751', '31698.1', '18918.4', '119323', '62339.4', '47803', '47784', '142322', '44317.1', '44327', '16719', '62355', '5323', '16776', '62354.2', '63338.2', '47957.11', '47957.1', '1175', '1117', '31969', '63378', '13170', '106217', '2498', '1124', '4592', '58254.1', '65282.1', '130489', '129962', '130336', '63400.1', '103603', '610.22', '63969', '1251', '82259', '62279', '63512.1', '48144.1', '14910', '22792.4', '1748', '43037.1', '43034.1', '13404', '47955.4', '14918', '63438', '102512', '107537']",1147
afterlunch,2022-04-17 14:30:00Z,"Afterlunch on Sunday, April 17, 2022",[],15,"['102407', '44726.1', '14920', '82258.7']",1148
breakfast,2022-04-17 07:30:00Z,"Breakfast on Sunday, April 17, 2022","[1047, 1056, 1743, 1036, 1040]",15,"['2032.23', '32972.1', '105032', '4864', '103832', '1125.10', '68467.1', '1751', '1175', '1117', '31969', '63378', '13170', '106217', '2498', '1124', '4592', '58254.1', '65282.1', '130489', '129962', '130336', '63400.1', '103603', '610.22', '81591.3', '84294.1', '142380']",1149
dinner,2022-04-17 16:30:00Z,"Dinner on Sunday, April 17, 2022","[1422, 1336, 1763, 1768, 1457, 1418, 1228, 1755, 1502, 1110, 1123, 1085, 1077, 1080, 1667]",15,"['18249', '5183', '33225.1', '101946', '1512.12', '16090.2', '129403', '5864.7', '123384', '102422', '42395', '118009.1', '118053', '49200.1', '98833', '35685', '63438', '14957', '47955.4', '46017.23', '43037.3', '102407', '44726.1', '14920', '82258.7', '103630.1', '103411', '103644.1', '5230.1', '5235', '47482.7', '65407.2', '46257', '47805.1', '62363.2', '34321', '47960.1', '47795.1', '62326', '62328', '58696.3', '1746.4', '3664.7', '134217', '47685', '62337', '62341', '63261', '103421', '20257.11', '68562', '86569', '16207', '62343', '47708', '14918', '64055', '62342', '1751', '31698.1', '18918.4', '119323', '62339.4', '47803', '47784', '142322', '44317.1', '44327', '16719', '62355', '5323', '16776', '62354.2', '63338.2', '47957.11', '47957.1', '1175', '1117', '31969', '63378', '13170', '106217', '2498', '1124', '4592', '58254.1', '65282.1', '130489', '129962', '130336', '63400.1', '63969', '1251', '82259', '62279', '63512.1', '48144.1', '14910', '22792.4', '1748', '43037.1', '43034.1', '13404', '47955.4', '14918', '63438', '4456', '3501', '1909', '107493', '4647.9', '63633', '1251', '1390.6', '57606', '63651.1', '63651.2', '98443', '63391', '63396', '63393', '47957.17', '63112', '28295', '63628', '36205', '62119.1', '63313.2', '63313.8', '63313.11', '63313.7', '63313.12', '82071.2', '1318', '64062', '1638', '47957.12', '47957.10', '62300', '16779', '14984', '47957.20', '62302', '74417', '62298', '118846.2', '118846.1', '63479', '63498', '76973', '63487', '4592.4', '4592.3']",1150
